date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-12-23,10304.64,10311.39,10199.86,10196.72,63294100,-107.06,-1.04,10269.768,10280.766,10597.297,62718275.2,73332764,82203717.6
2016-12-26,10163.51,10233.42,10233.42,10062.37,61395728,33.56,0.33,10259.82,10273.823,10555.525,61884723.2,67959648.8,79707093.2
2016-12-27,10229.91,10270.98,10230.57,10221.67,52586172,-2.85,-0.03,10256.868,10263.652,10515.318,59685492.8,65036986,76667885
2016-12-28,10229.01,10246.77,10187.16,10169.8,51950156,-43.41,-0.42,10231.586,10259.086,10474.067,57577317.6,62309803.2,74373690
2016-12-29,10177.02,10222.52,10159.45,10151.28,49348956,-27.71,-0.27,10202.092,10249.42,10427.632,55715022.4,59685978.8,72070861
2016-12-30,10175.5,10204.09,10177.14,10145.11,50435324,17.69,0.17,10197.548,10233.658,10390.857,53143267.2,57930771.2,69537449.6
2017-01-03,10205.14,10275.13,10262.85,10205.14,62193540,85.71,0.84,10203.434,10231.627,10364.783,53302829.6,57593776.4,68078242.2
2017-01-04,10264.43,10384.87,10384.87,10255.75,72296288,122.02,1.19,10234.294,10245.581,10345.038,57244852.8,58465172.8,68201365.8
2017-01-05,10382.6,10396.9,10371.47,10365.44,68094984,-13.4,-0.13,10271.156,10251.371,10320.826,60473818.4,59025568,67880027
2017-01-06,10362.85,10363.12,10289.36,10286.52,61857024,-82.11,-0.79,10297.138,10249.615,10294.679,62975432,59345227.2,67053717.8
2017-01-09,10281.31,10337.7,10331.79,10258.37,61933736,42.43,0.41,10328.068,10262.808,10271.787,65275114.4,59209190.8,66270977.4
2017-01-10,10327.01,10357.14,10306.34,10301.69,64607492,-25.45,-0.25,10336.766,10270.1,10271.962,65757904.8,59530367.2,63745008
2017-01-11,10294.3,10331.37,10215.48,10213.86,61994392,-90.86,-0.88,10302.888,10268.591,10266.122,63697525.6,60471189.2,62754087.6
2017-01-12,10207.43,10236.09,10131.23,10127.42,62418236,-84.25,-0.82,10254.84,10262.998,10261.042,62562176,61517997.2,61913900.2
2017-01-13,10135.68,10155.22,10008.3,9997.4,59788620,-122.93,-1.21,10198.628,10247.883,10248.652,62148495.2,62561963.6,61123971.2
2017-01-16,9993.56,9993.56,9712.8,9482.84,82699384,-295.5,-2.95,10074.83,10201.449,10217.554,66301624.8,65788369.6,61859570.4
2017-01-17,9684.53,9827.91,9826.79,9611.19,57698372,113.99,1.17,9978.92,10157.843,10194.735,64919800.8,65338852.8,61466314.6
2017-01-18,9801.08,9858.79,9804.76,9774.76,46393016,-22.03,-0.22,9896.776,10099.832,10172.707,61799525.6,62748525.6,60606849.2
2017-01-19,9781.64,9821.22,9768.57,9746.3,45484056,-36.19,-0.37,9824.244,10039.542,10145.457,58412689.6,60487432.8,59756500.4
2017-01-20,9763.04,9925.17,9906.14,9762.78,52895984,137.57,1.41,9803.812,10001.22,10125.418,57034162.4,59591328.8,59468278
2017-01-23,9919.41,10010.08,9976.19,9919.41,56818120,70.05,0.71,9856.49,9965.66,10114.234,51857909.6,59079767.2,59144479
2017-01-24,9972.61,9978.27,9941.55,9928.08,51076768,-34.64,-0.35,9879.442,9929.181,10099.641,50533588.8,57726694.8,58628531
2017-01-25,9931.62,9991.5,9977.96,9922.49,43293548,36.41,0.37,9914.082,9905.429,10087.01,49913695.2,55856610.4,58163899.8
2017-01-26,9989.85,10053.36,10052.05,9989.35,45169592,74.09,0.74,9970.778,9897.511,10080.255,49850802.4,54131746,57824871.6
2017-02-02,10058.51,10250.37,10184.94,10058.51,68554.37,132.89,1.32,10026.538,9915.175,10081.529,39285316.47,48159739.44,55360851.52
2017-02-03,10061.29,10066.7,10004.84,9985.3,45144216,-47.21,-0.47,10032.268,9944.379,10072.914,36950535.67,44404222.64,55096296.12
2017-02-06,10004.22,10080.58,10078.73,9984.64,51862156,73.89,0.74,10059.704,9969.573,10063.708,37107613.27,43820601.04,54579726.92
2017-02-07,10072.51,10093.67,10055.57,10011.77,53470568,-23.16,-0.23,10075.226,9994.654,10047.243,39143017.27,44528356.24,53638440.92
2017-02-08,10043.61,10130.12,10130.12,10003.91,57522172,74.55,0.74,10090.84,10030.809,10035.176,41613533.27,45732167.84,53109800.32
2017-02-09,10124.45,10194.42,10182.73,10116.45,68979408,52.61,0.52,10090.398,10058.468,10029.844,55395704,47340510.24,53465919.52
2017-02-10,10184.57,10212.48,10186.38,10155.36,75602008,3.65,0.04,10126.706,10079.487,10022.574,61487262.4,49218899.04,54149333.12
2017-02-13,10188.71,10279.12,10270.83,10187.09,77994984,84.45,0.83,10165.126,10112.415,10020.798,66713828,51910720.64,54818707.72
2017-02-14,10273.09,10286.37,10264.92,10234.37,65103340,-5.91,-0.06,10206.996,10141.111,10023.27,69040382.4,54091699.84,54974155.12
2017-02-15,10259.95,10294.77,10177.25,10160.11,78931512,-87.67,-0.85,10216.422,10153.631,10025.571,73322250.4,57467891.84,55799818.92
2017-02-16,10175.12,10253.96,10253.96,10163.24,69286128,76.71,0.75,10230.668,10160.533,10037.854,73383594.4,64389649.2,56274694.32
2017-02-17,10261.09,10296.14,10197.92,10183.37,74935560,-56.04,-0.55,10232.976,10179.841,10062.11,73250304.8,67368783.6,55886503.12
2017-02-20,10203.02,10334.59,10329,10203.02,76302968,131.08,1.28,10244.61,10204.868,10087.221,72911901.6,69812864.8,56816732.92
2017-02-21,10338.87,10407.14,10405.75,10330.28,81971416,76.75,0.74,10272.776,10239.886,10117.27,76285516.8,72662949.6,58595652.92
2017-02-22,10403.92,10444.38,10444.38,10385.1,80970640,38.63,0.37,10326.202,10271.312,10151.06,76693342.4,75007796.4,60369982.12
2017-02-23,10439.83,10454.16,10432.64,10379.05,86652016,-11.74,-0.11,10361.938,10296.303,10177.385,80166520,76775057.2,62057783.72
2017-02-24,10423.64,10446.5,10443.73,10396.75,76567544,11.09,0.11,10411.1,10322.038,10200.763,80492916.8,76871610.8,63045254.92
2017-02-27,10443.3,10447.68,10353.55,10345.47,74077832,-90.18,-0.86,10416.01,10330.31,10221.363,80047889.6,76479895.6,64195308.12
2017-02-28,10354.87,10402.27,10391.34,10340.09,64357288,37.79,0.36,10413.128,10342.952,10242.032,76525064,76405290.4,65248495.12
2017-03-01,10387.63,10446.38,10418.62,10378.12,75071440,27.28,0.26,10407.976,10367.089,10260.36,75345224,76019283.2,66743587.52
2017-03-02,10429.98,10443.87,10367.31,10362,72215632,-51.31,-0.49,10394.91,10378.424,10269.479,72457947.2,76312233.6,70350941.4
2017-03-03,10339.89,10404.87,10397.05,10308.22,69825712,29.74,0.29,10385.574,10398.337,10289.089,71109580.8,75801248.8,71585016.2
2017-03-06,10406.23,10522.28,10522.28,10406.23,78250216,125.23,1.2,10419.32,10417.665,10311.267,71944057.6,75995973.6,72904419.2
2017-03-07,10527.83,10552.14,10552.14,10495.5,75639968,29.86,0.28,10451.48,10432.304,10336.095,74200593.6,75362828.8,74012889.2
2017-03-08,10549.99,10549.99,10498.31,10473.88,63771816,-53.83,-0.51,10467.418,10437.697,10354.505,71940668.8,73642946.4,74325371.4
2017-03-09,10484.28,10484.68,10421.06,10402.36,67406824,-77.25,-0.74,10478.168,10436.539,10366.421,70978907.2,71718427.2,74246742.2
2017-03-10,10415.38,10476.59,10451.01,10415.38,61538236,29.95,0.29,10488.96,10437.267,10379.653,69321412,70215496.4,73543553.6
2017-03-13,10450.65,10559.88,10559.88,10402.72,76422168,108.87,1.04,10496.48,10457.9,10394.105,68955802.4,70449930,73464912.8
2017-03-14,10561.5,10577.48,10531.73,10515.52,72039832,-28.15,-0.27,10492.398,10471.939,10407.446,68235775.2,71218184.4,73811737.4
2017-03-15,10515.59,10551.71,10543.01,10499.85,69601896,11.28,0.11,10501.338,10484.378,10425.733,69401791.2,70671230,73345256.6
2017-03-16,10573.77,10628.18,10624.42,10573.77,85855856,81.41,0.77,10542.01,10510.089,10444.257,73091597.6,72035252.4,74173743
2017-03-17,10632.05,10650.46,10515.41,10514.67,87884184,-109.01,-1.03,10554.89,10521.925,10460.131,78360787.2,73841099.6,74821174.2
2017-03-20,10512.89,10534.11,10532.33,10459.74,69838832,16.92,0.16,10549.38,10522.93,10470.298,77044120,72999961.2,74497967.4
2017-03-21,10527.41,10586.62,10586.62,10513.63,66733380,54.29,0.52,10560.358,10526.378,10479.341,75982829.6,72109302.4,73736065.6
2017-03-22,10535.67,10586.48,10553.53,10488.63,78849480,-33.09,-0.31,10562.462,10531.9,10484.798,77832346.4,73617068.8,73630007.6
2017-03-23,10558.34,10607.73,10583.04,10477.57,76551128,29.51,0.28,10554.186,10548.098,10492.318,75971400.8,74531499.2,73124963.2
2017-03-24,10584.09,10666.12,10646.72,10580.11,83432016,63.68,0.6,10580.448,10567.669,10502.468,75080967.2,76720877.2,73468186.8
2017-03-27,10643.45,10660.23,10581.92,10578.75,74675304,-64.8,-0.61,10590.366,10569.873,10513.886,76048261.6,76546190.8,73498060.4
2017-03-28,10580.16,10606.09,10563.29,10538.02,65425796,-18.63,-0.18,10585.7,10573.029,10522.484,75786744.8,75884787.2,73551485.8
2017-03-29,10573.12,10585.88,10520.82,10497.01,78106272,-42.47,-0.4,10579.158,10570.81,10527.594,75638103.2,76735224.8,73703227.4
2017-03-30,10505.39,10513.89,10348.27,10328.95,85024192,-172.55,-1.64,10532.204,10543.195,10526.642,77332716,76652058.4,74343655.4
2017-03-31,10351.33,10428.72,10428.72,10351.33,63683452,80.45,0.78,10488.604,10534.526,10528.226,73383003.2,74231985.2,74036542.4
2017-04-05,10496.78,10628.6,10627.13,10496.78,95915160,198.41,1.9,10497.646,10544.006,10533.468,77630974.4,76839618,74919789.6
2017-04-06,10649.84,10661.77,10656.17,10608.13,88324056,29.04,0.27,10516.222,10550.961,10538.67,82210626.4,78998685.6,75553994
2017-04-07,10652.4,10702.88,10669.48,10635.08,104487632,13.31,0.12,10545.954,10562.556,10547.228,87486898.4,81562500.8,77589784.8
2017-04-10,10663.86,10664.1,10603.28,10593.76,123193040,-66.2,-0.62,10596.956,10564.58,10556.339,95120668,86226692,80379095.6
2017-04-11,10601,10662.5,10655.79,10476.66,137013712,52.51,0.49,10642.37,10565.487,10566.578,109786720,91584861.6,84152869.4
2017-04-12,10643.48,10667.6,10587.31,10584.69,139194752,-68.48,-0.64,10634.406,10566.026,10567.95,118442638.4,98036806.4,87291498.6
2017-04-13,10578.58,10678.78,10654.09,10571.7,109450208,66.78,0.63,10633.99,10575.106,10574.068,122667868.8,102439247.6,89162017.4
2017-04-14,10662.26,10662.53,10519.86,10515.37,111514832,-134.23,-1.26,10604.066,10575.01,10572.91,124073308.8,105780103.6,91257664.2
2017-04-17,10483.96,10505.63,10450.86,10406.52,88624032,-69,-0.66,10573.582,10585.269,10564.232,117159507.2,106140087.6,91396073
2017-04-18,10449.01,10522.85,10411.44,10405.35,87247872,-39.42,-0.38,10524.712,10583.541,10559.034,107206339.2,108496529.6,91364257.4
2017-04-19,10377.28,10393.73,10348.41,10235,92453376,-63.03,-0.6,10476.932,10555.669,10549.838,97858064,108150351.2,92494984.6
2017-04-20,10346.99,10411.75,10359.09,10306.39,84554472,10.68,0.1,10417.932,10525.961,10538.461,92878916.8,107773392.8,93386039.2
2017-04-21,10357.86,10407.77,10314.35,10300.4,71025872,-44.74,-0.43,10376.83,10490.448,10526.502,84781124.8,104427216.8,92994858.8
2017-04-24,10285.04,10285.04,10091.89,10060.11,76093672,-222.46,-2.16,10305.036,10439.309,10501.945,82275052.8,99717280,92971986
2017-04-25,10106.9,10213.49,10165.22,10104.55,74705024,73.33,0.73,10255.792,10390.252,10477.87,79766483.2,93486411.2,92535636.4
2017-04-26,10162.72,10251.7,10204.84,10161.42,84434424,39.62,0.39,10227.078,10352.005,10459.016,78162692.8,88010378.4,93023592.4
2017-04-27,10174.25,10244.08,10229.19,10015.89,96323584,24.35,0.24,10201.098,10309.515,10442.311,80516515.2,86697716,94568481.8
2017-04-28,10208.13,10235.23,10234.65,10176.08,80970232,5.46,0.05,10185.158,10280.994,10428.002,82505387.2,83643256,94711679.8
2017-05-02,10205.66,10228.7,10223.97,10166.39,77331648,-10.68,-0.1,10211.574,10258.305,10421.787,82752982.4,82514017.6,94327052.6
2017-05-03,10208.6,10244.35,10184.14,10146.26,76050368,-39.83,-0.39,10215.358,10235.575,10409.558,83022051.2,81394267.2,94945398.4
2017-05-04,10164.81,10241.55,10147.44,10116.01,79752416,-36.7,-0.36,10203.878,10215.478,10385.574,82085649.6,80124171.2,94137261.2
2017-05-05,10119.54,10132.92,10024.44,10024.44,77517816,-123,-1.21,10162.928,10182.013,10353.987,78324496,79420505.6,93596949.2
2017-05-08,10000.95,10018.57,9833.17,9833.17,82317776,-191.27,-1.91,10082.632,10133.895,10312.171,78594004.8,80549696,92488456.4
2017-05-09,9794.81,9887.15,9885.34,9736.14,64477676,52.17,0.53,10014.906,10113.24,10276.275,76023210.4,79388096.4,89552688.2
2017-05-10,9875.74,9945.61,9756.81,9756.81,74787352,-128.53,-1.3,9929.44,10072.399,10231.325,75770607.2,79396329.2,86441370.2
2017-05-11,9704.88,9776.51,9776.45,9566.42,82157984,19.64,0.2,9855.242,10029.56,10190.783,76251720.8,79168685.2,83589531.8
2017-05-12,9755.87,9794.99,9787.99,9703.1,63994844,11.54,0.12,9807.952,9985.44,10147.477,73547126.4,75935811.2,81316763.6
2017-05-15,9812.38,9866.07,9845.6,9812.38,61701820,57.61,0.59,9810.438,9946.535,10113.765,69423935.2,74008970,78826113
2017-05-16,9819.71,10046.66,10046.66,9761.35,90068840,201.06,2.04,9842.702,9928.804,10093.555,74542168,75282689.2,78898353.4
2017-05-17,10030.36,10091.47,10030.11,10019.36,91078864,-16.55,-0.17,9897.362,9913.401,10074.488,77800470.4,76785538.8,79089903
2017-05-18,9955.86,10045.68,9974.35,9936.31,70491248,-55.76,-0.56,9936.942,9896.092,10055.785,75467123.2,75859422,77991796.6
2017-05-19,9978.5,10005.71,9970.96,9922.76,63965388,-3.39,-0.03,9973.536,9890.744,10036.378,75461232,74504179.2,76962342.4
2017-05-22,9958.29,10014.94,9899.65,9864.95,72262272,-71.31,-0.71,9984.346,9897.392,10015.644,77573322.4,73498628.8,77024162.4
2017-05-23,9878.38,9914.5,9763.78,9761.31,80497440,-135.87,-1.37,9927.77,9885.236,9999.238,75659042.4,75100605.2,77244350.8
2017-05-24,9722.04,9812.46,9812.46,9609.41,65975864,48.68,0.5,9884.24,9890.801,9981.6,70638442.4,74219456.4,76807892.8
2017-05-25,9792.1,9917.81,9893.78,9727.51,83013016,81.32,0.83,9868.126,9902.534,9966.047,73142796,74304959.6,76736822.4
2017-05-26,9871.68,9913.48,9859.23,9838.7,72247688,-34.55,-0.35,9845.78,9909.658,9947.549,74799256,75130244,75533027.6
2017-05-30,9859.3,9860.82,9855.83,9854.5,163774.8,-3.4,-0.03,9837.016,9910.681,9928.608,60379556.56,68976439.48,71492704.74
2017-05-31,9944.12,9976.65,9864.84,9855.3,74669768,5.61,0.06,9857.228,9892.499,9910.652,59214022.16,67436532.28,71359610.74
2017-06-01,9833.82,9854.55,9730.33,9730.06,155204544,-134.51,-1.36,9840.802,9862.521,9887.961,77059758.16,73849100.28,75317319.54
2017-06-02,9708.72,9811.58,9794.89,9637.54,148352064,64.56,0.66,9821.024,9844.575,9870.333,90127567.76,81635181.88,78747301.94
2017-06-05,9799.81,9866.34,9842.6,9799.65,134634240,47.71,0.49,9817.698,9831.739,9861.242,102604878.16,88702067.08,81603123.14
2017-06-06,9834.54,9915.92,9915.92,9821.13,128153120,73.32,0.74,9829.716,9833.366,9865.379,128202747.2,94291151.88,83894890.34
2017-06-07,9915.18,10117.06,10109.88,9910.53,195081968,193.96,1.96,9878.724,9867.976,9876.606,152285187.2,105749604.68,90425104.94
2017-06-08,10104.59,10162.48,10148.72,10097.66,181596464,38.84,0.38,9962.402,9901.602,9896.202,157563571.2,117311664.68,95765560.54
2017-06-09,10147.02,10182.61,10177.45,10124.94,163669952,28.73,0.28,10038.914,9929.969,9916.251,160627148.8,125377358.28,99841158.94
2017-06-12,10144.12,10197.1,10119.99,10108.98,157412976,-57.46,-0.56,10094.392,9956.045,9932.851,165182896,133893887.08,104512065.54
2017-06-13,10104.71,10237.4,10224.82,10102.5,154654992,104.83,1.04,10156.172,9992.944,9951.812,170483270.4,149343008.8,109159724.14
2017-06-14,10208.84,10226.15,10151.53,10138.82,161572512,-73.29,-0.72,10164.502,10021.613,9957.056,163781379.2,158033283.2,112734907.74
2017-06-15,10140.08,10225.05,10221.69,10134.41,178519200,70.16,0.69,10179.096,10070.749,9966.635,163165926.4,160364748.8,117106924.54
2017-06-16,10212.98,10233.8,10191.24,10176.86,157560160,-30.45,-0.3,10181.854,10110.384,9977.48,161943968,161285558.4,121460370.14
2017-06-19,10191.98,10262.8,10262.8,10191.87,147909472,71.56,0.7,10210.416,10152.404,9992.072,160043267.2,162613081.6,125657574.34
2017-06-20,10281.57,10323,10288.53,10273.06,173672944,25.73,0.25,10223.158,10189.665,10011.515,163846857.6,167165064,130728107.94
2017-06-21,10327.13,10367.17,10367.17,10269.32,165176336,78.64,0.76,10266.286,10215.394,10041.685,164567622.4,164174500.8,134962052.74
2017-06-22,10361.34,10418.61,10265.2,10265.2,189652240,-101.97,-0.98,10274.988,10227.042,10064.322,166794230.4,164980078.4,141145871.54
2017-06-23,10249.79,10366.78,10366.78,10196.39,170980624,101.58,0.99,10310.096,10245.975,10087.972,169478323.2,165711145.6,145544251.94
2017-06-26,10377.22,10537.59,10537.59,10377.22,177259312,170.81,1.65,10365.054,10287.735,10121.89,175348291.2,167695779.2,150794833.14
2017-06-27,10532.57,10548.8,10535.36,10479.35,160497024,-2.23,-0.02,10414.42,10318.789,10155.867,172713107.2,168279982.4,158811495.6
2017-06-28,10507.05,10517.94,10451.57,10436.08,153786208,-83.79,-0.8,10431.3,10348.793,10185.203,170435081.6,167501352,162767317.6
2017-06-29,10460.38,10523.52,10511.86,10459.94,149470640,60.29,0.58,10480.632,10377.81,10224.28,162398761.6,164596496,162480622.4
2017-06-30,10475.22,10537.5,10529.61,10454.88,144071840,17.75,0.17,10513.198,10411.647,10261.016,157017004.8,163247664,162266611.2
2017-07-03,10531.73,10541.86,10535.05,10464.68,156423472,5.44,0.05,10512.69,10438.872,10295.638,152849836.8,164099064,163356072.8
2017-07-04,10527.77,10527.77,10474.83,10437.4,160742640,-60.22,-0.57,10500.584,10457.502,10323.584,152898960,162806033.6,164985548.8
2017-07-05,10443.03,10561.09,10561.09,10434.68,169332080,86.26,0.82,10522.488,10476.894,10346.144,156008134.4,163221608,163698054.4
2017-07-06,10547.51,10574.11,10562.06,10467.91,201012928,0.97,0.01,10532.528,10506.58,10366.811,166316592,164357676.8,164668877.6
2017-07-07,10526.78,10564.31,10563.72,10504.1,194723552,1.66,0.02,10539.35,10526.274,10386.125,176446934.4,166731969.6,166221557.6
2017-07-10,10542.55,10574.21,10505.6,10497.39,212700240,-58.12,-0.55,10533.46,10523.075,10405.405,187702288,170276062.4,168985920.8
2017-07-11,10488.89,10568.37,10467.71,10467.13,187942448,-37.89,-0.36,10532.036,10516.31,10417.55,193142249.6,173020604.8,170650293.6
2017-07-12,10465.87,10494.25,10453.19,10360.1,188731008,-14.52,-0.14,10510.456,10516.472,10432.633,197022035.2,176515084.8,172008218.4
2017-07-13,10444.78,10491.39,10466.1,10431.5,172243648,12.91,0.12,10491.264,10511.896,10444.853,191268179.2,178792385.6,171694440.8
2017-07-14,10445.57,10452.94,10427.79,10382.37,160920960,-38.31,-0.37,10464.078,10501.714,10456.68,184507660.8,180477297.6,171862480.8
2017-07-17,10383.22,10384.05,10055.8,10006.38,244580368,-371.99,-3.57,10374.118,10453.789,10446.331,190883686.4,189292987.2,176696025.6
2017-07-18,10012.91,10103.76,10103.76,9960.56,176032352,47.96,0.48,10301.328,10416.682,10437.092,188501667.2,190821958.4,176813996
2017-07-19,10079.68,10296.29,10295.57,10064.31,214222048,191.81,1.9,10269.804,10390.13,10433.512,193599875.2,195310955.2,179266281.6
2017-07-20,10288.89,10392.06,10366.98,10282.28,204421584,71.41,0.69,10249.98,10370.622,10438.601,200035462.4,195651820.8,180004748.8
2017-07-21,10354.54,10406.25,10364.82,10342.72,178586160,-2.16,-0.02,10237.386,10350.732,10438.503,203568502.4,194038081.6,180385025.6
2017-07-24,10352.85,10414.07,10404.22,10341.24,197173776,39.4,0.38,10307.07,10340.594,10431.834,194087184,192485435.2,181380748.8
2017-07-25,10398.25,10421.21,10353.21,10317.92,179706464,-51.01,-0.49,10356.96,10329.144,10422.727,194822006.4,191661836.8,182341220.8
2017-07-26,10365.61,10380.7,10297.34,10247.54,193380944,-55.87,-0.54,10357.314,10313.559,10415.015,190653785.6,192126830.4,184320957.6
2017-07-27,10284.92,10416.55,10395.19,10216.02,250613392,97.85,0.95,10362.956,10306.468,10409.182,199892147.2,199963804.8,189378095.2
2017-07-28,10381.31,10456.41,10437.94,10371.39,206511232,42.75,0.41,10377.58,10307.483,10404.598,205477161.6,204522832,192500064.8
2017-07-31,10438.23,10517.33,10505.04,10418.83,236531808,67.1,0.64,10397.744,10352.407,10403.098,213348768,203717976,196505481.6
2017-08-01,10496.71,10529.9,10525.35,10472.71,232970560,20.31,0.19,10432.172,10394.566,10405.624,224001587.2,209411796.8,200116877.6
2017-08-02,10526,10557.47,10469.34,10461.95,248436832,-56.01,-0.53,10466.572,10411.943,10401.037,235012764.8,212833275.2,204072115.2
2017-08-03,10454.01,10507.23,10436.17,10403.59,225187408,-33.17,-0.32,10474.768,10418.862,10394.742,229927568,214909857.6,205280839.2
2017-08-04,10426.53,10450.69,10361.23,10360.83,237518208,-74.94,-0.72,10459.426,10418.503,10384.618,236128963.2,220803062.4,207420572
2017-08-07,10353.15,10451.08,10451.08,10347.5,193367328,89.85,0.87,10448.634,10423.189,10381.892,227496067.2,220422417.6,206453926.4
2017-08-08,10448.87,10516.61,10496.25,10437.85,229013344,45.17,0.43,10442.814,10437.493,10383.319,226704624,225353105.6,208507471.2
2017-08-09,10487.77,10548.06,10544.59,10455.27,213354592,48.34,0.46,10457.864,10462.218,10387.889,219688176,227350470.4,209738650.4
2017-08-10,10525.15,10582.16,10480.64,10417.09,218979904,-63.95,-0.61,10466.758,10470.763,10388.616,218446675.2,224187121.6,212075463.2
2017-08-11,10407.33,10459.91,10291.35,10281.63,223525984,-189.29,-1.81,10452.782,10456.104,10381.794,215648230.4,225888596.8,215205714.4
2017-08-14,10308.97,10519.8,10519.8,10308.97,202632800,228.45,2.22,10466.526,10457.58,10404.994,217501324.8,222498696,213108336
2017-08-15,10527.54,10559.78,10559.78,10502.52,190194912,39.98,0.38,10479.232,10461.023,10427.795,209737638.4,218221131.2,213816464
2017-08-16,10550.42,10625.34,10600.78,10504.07,217126112,41,0.39,10490.47,10474.167,10443.055,210491942.4,215090059.2,213961667.2
2017-08-17,10601.65,10658.16,10653.73,10583.4,223714448,52.95,0.5,10525.088,10495.923,10457.393,211438851.2,214942763.2,214926310.4
2017-08-18,10586.35,10636.15,10614.08,10563.26,198016864,-39.65,-0.37,10589.634,10521.208,10469.856,206337027.2,210992628.8,215897845.6
2017-08-21,10624.81,10689.77,10689.77,10624.81,186784560,75.69,0.71,10623.628,10545.077,10484.133,203167379.2,210334352,215378384.8
2017-08-22,10689.65,10699.05,10653.98,10631.25,191559888,-35.79,-0.34,10642.468,10560.85,10499.172,203440374.4,206589006.4,215971056
2017-08-23,10642.22,10662.83,10619.34,10583.18,170980416,-34.64,-0.33,10646.18,10568.325,10515.272,194211235.2,202351588.8,214851029.6
2017-08-24,10617.74,10627.34,10552.96,10537.78,162184464,-66.38,-0.62,10626.026,10575.557,10523.16,181905238.4,196672044.8,210429583.2
2017-08-25,10556.54,10671.71,10659.01,10556.54,174530320,106.05,1,10635.012,10612.323,10534.214,177207929.6,191772478.4,208830537.6
2017-08-28,10678.35,10866.36,10809.74,10678.35,233005696,150.73,1.41,10659.006,10641.317,10549.449,186452156.8,194809768,208654232
2017-08-29,10796.54,10818.22,10762.37,10742.13,209014704,-47.37,-0.44,10680.684,10661.576,10561.3,189943120,196691747.2,207456439.2
2017-08-30,10762.24,10825.89,10813.93,10762.24,205631840,51.56,0.48,10719.602,10682.891,10578.529,196873404.8,195542320,205316189.6
2017-08-31,10823.31,10837.39,10816.64,10759.79,193759152,2.71,0.03,10772.338,10699.182,10597.553,203188342.4,192546790.4,203744776.8
2017-09-01,10822.49,10880.56,10880.56,10807.77,236753568,63.92,0.59,10816.648,10725.83,10623.519,215632992,196420460.8,203706544.8
2017-09-04,10882.13,10969.57,10962.85,10859.36,253945568,82.29,0.76,10847.27,10753.138,10649.108,219820966.4,203136561.6,206735456.8
2017-09-05,10958.2,10995.53,10986.95,10928.86,226193456,24.1,0.22,10892.186,10786.435,10673.643,223256716.8,206599918.4,206594462.4
2017-09-06,10959.31,11036.89,11024.59,10939.26,236870144,37.64,0.34,10934.318,10826.96,10697.642,229504377.6,213188891.2,207770240
2017-09-07,11030.6,11059.47,10969.13,10966.54,251504928,-55.46,-0.5,10964.816,10868.577,10722.067,241053532.8,222120937.6,209396491.2
2017-09-08,10961.7,11011.11,10970.77,10911.82,219333792,1.64,0.01,10982.858,10899.753,10756.038,237569577.6,226601284.8,209186881.6
2017-09-11,10979.72,11053.73,11053.73,10963.62,228236928,82.96,0.76,11001.034,10924.152,10782.734,232427849.6,226124408,210467088
2017-09-12,11063.85,11131.95,11043.61,11019.87,297519744,-10.12,-0.09,11012.366,10952.276,10806.926,246693107.2,234974912,215833329.6
2017-09-13,11040.1,11091.49,11091.49,11015.74,217492352,47.88,0.43,11025.746,10980.032,10831.462,242817548.8,236160963.2,215851641.6
2017-09-14,11091.98,11124.54,11070.49,11033.82,237594688,-21,-0.19,11046.018,11005.417,10852.299,240035500.8,240544516.8,216545653.6
2017-09-15,11058.1,11105.02,11063.1,11022.25,227737872,-7.39,-0.07,11064.484,11023.671,10874.75,241716316.8,239642947.2,218031704
2017-09-18,11062.43,11154.75,11153.53,11062.43,206122112,90.43,0.82,11084.444,11042.739,10897.939,237293353.6,234860601.6,218998581.6
2017-09-19,11160.42,11181.18,11083.9,11055.24,213063888,-69.63,-0.62,11092.502,11052.434,10919.434,220402182.4,233547644.8,220073781.6
2017-09-20,11083.85,11191.13,11191.13,11083.21,220593856,107.23,0.97,11112.43,11069.088,10948.024,221022483.2,231920016,222554453.6
2017-09-21,11187.88,11199.19,11098.34,11098.34,221588624,-92.79,-0.83,11118,11082.009,10975.293,217821270.4,228928385.6,225524661.6
2017-09-22,11067.11,11085.43,11069.82,11025.89,194211968,-28.52,-0.26,11119.344,11091.914,10995.833,211116089.6,226416203.2,226508744
2017-09-25,11054.26,11056.66,10930.67,10911.03,183699680,-139.15,-1.26,11074.772,11079.608,11001.88,206631603.2,221962478.4,224043443.2
2017-09-26,10915.66,10951.14,10950.77,10890.92,167782384,20.1,0.18,11048.146,11070.324,11011.3,197575302.4,208988742.4,221981827.2
2017-09-27,10951.96,11063.13,11036.78,10951.89,170431984,86.01,0.79,11017.276,11064.853,11022.443,187542928,204282705.6,220221834.4
2017-09-28,11029.47,11072.56,11031.42,11015.48,182851296,-5.36,-0.05,11003.892,11060.946,11033.182,179795462.4,198808366.4,219676441.6
2017-09-29,11042.72,11121.44,11087.19,11042.72,181068368,55.77,0.51,11007.366,11063.355,11043.513,177166742.4,194141416,216892181.6
2017-10-09,11248.35,11305.46,11264.27,11214.9,216678336,177.08,1.6,11074.086,11074.429,11058.584,183762473.6,195197038.4,215028820
2017-10-10,11260.77,11329.51,11329.51,11229.02,214431760,65.24,0.58,11149.834,11098.99,11075.712,193092348.8,195333825.6,214440735.2
