date,open,high,low,close,volume,cma,y
 2015/04/13,4072.72,4128.07,4057.29,4121.71,589814208,4074.7014285714,1
 2015/04/14,4125.78,4168.35,4091.26,4135.57,610683520,4116.4857142857,1
 2015/04/15,4135.65,4175.49,4069.01,4084.16,613005824,4153.5642857143,1
 2015/04/16,4055.92,4195.31,4031.24,4194.82,551242944,4190.6085714286,1
 2015/04/17,4254.72,4317.22,4238.91,4287.3,701706176,4230.1485714286,1
 2015/04/20,4301.35,4356,4190.68,4217.08,857132800,4269.9971428571,1
 2015/04/21,4212.19,4294.37,4188.57,4293.62,634470656,4314.2157142857,1
 2015/04/22,4304.6,4400.19,4297.95,4398.49,680305088,4361.7271428571,1
 2015/04/23,4414.48,4444.41,4358.84,4414.51,667344640,4388.7142857143,1
 2015/04/24,4355.95,4416.38,4318.12,4393.69,628555008,4425.7914285714,1
 2015/04/27,4441.93,4529.74,4441.93,4527.4,671088512,4446.94,-1
 2015/04/28,4527.64,4572.39,4432.9,4476.21,767676416,4458.65,-1
 2015/04/29,4446.12,4499.94,4398.64,4476.62,519834208,4442.1071428571,-1
 2015/04/30,4483.01,4507.34,4441.05,4441.66,526727968,4418.6185714286,-1
 2015/05/04,4441.34,4487.57,4387.43,4480.46,494173408,4359.3057142857,-1
 2015/05/05,4479.85,4488.87,4282.24,4298.71,572858624,4320.6928571429,-1
 2015/05/06,4311.64,4376.35,4187.37,4229.27,481732992,4300.2585714286,-1
 2015/05/07,4197.9,4213.76,4108.01,4112.21,394566656,4294.4814285714,1
 2015/05/08,4152.98,4206.86,4099.04,4205.92,397428096,4279.5242857143,1
 2015/05/11,4231.27,4334.88,4187.82,4333.58,488750528,4290.8957142857,1
 2015/05/12,4342.37,4402.31,4317.98,4401.22,521866400,4302.2414285714,1
 2015/05/13,4402.38,4415.63,4342.48,4375.76,510490464,4326.71,1
 2015/05/14,4372.82,4397.75,4329.04,4378.31,449077920,4356.9428571429,1
 2015/05/15,4366.82,4366.82,4278.55,4308.69,439706208,4373.0442857143,1
 2015/05/18,4277.9,4324.83,4260.51,4283.49,380057440,4391.3585714286,1
 2015/05/19,4285.78,4418.4,4285.78,4417.55,436735232,4431.6214285714,1
 2015/05/20,4434.98,4520.54,4432.28,4446.29,514106208,4493.8342857143,1
 2015/05/21,4456.43,4530.48,4438.26,4529.42,464996512,4579.8642857143,1
 2015/05/22,4584.98,4658.27,4562.99,4657.6,655591296,4673.8957142857,1
 2015/05/25,4660.08,4814.67,4656.82,4813.8,682461376,4702.8557142857,1
 2015/05/26,4854.85,4911.68,4779.08,4910.9,704892800,4726.4914285714,1
 2015/05/27,4932.85,4958.16,4857.06,4941.71,681165376,4769.2514285714,1
 2015/05/28,4943.74,4986.5,4614.24,4620.27,782964608,4805.3842857143,1
 2015/05/29,4603.47,4698.19,4431.56,4611.74,611262400,4819.1242857143,1
 2015/06/01,4633.1,4829.5,4615.23,4828.74,593389056,4824.2957142857,1
 2015/06/02,4844.7,4911.57,4797.55,4910.53,623748096,4835.9228571429,1
 2015/06/03,4924.38,4942.06,4822.44,4909.98,611453824,4909.01,1
 2015/06/04,4912.95,4947.96,4647.41,4947.1,674952384,4980.6942857143,1
 2015/06/05,5016.09,5051.63,4898.07,5023.1,772240832,5020.3085714286,1
 2015/06/08,5045.69,5146.95,4997.48,5131.88,855035072,5050.46,-1
 2015/06/09,5145.98,5147.45,5042.96,5113.53,729893824,5087.0842857143,-1
 2015/06/10,5049.2,5164.16,5001.49,5106.04,596969024,5103.64,-1
 2015/06/11,5101.44,5122.46,5050.76,5121.59,563990528,5084.2585714286,-1
 2015/06/12,5143.34,5178.19,5103.4,5166.35,625627840,5060.8328571429,-1
 2015/06/15,5174.42,5176.79,5048.74,5062.99,637803968,5013.9514285714,-1
 2015/06/16,5004.41,5029.68,4842.1,4887.43,550801408,4924.2828571429,-1
 2015/06/17,4890.55,4983.66,4767.22,4967.9,537101184,4846.4114285714,-1
 2015/06/18,4942.52,4966.77,4780.87,4785.36,507440896,4778.3828571429,-1
 2015/06/19,4689.93,4744.08,4476.5,4478.36,452689632,4701.9242857143,-1
 2015/06/23,4471.61,4577.94,4264.77,4576.49,473526144,4602.7014285714,-1
 2015/06/24,4604.58,4691.77,4552.13,4690.15,543003712,4472.0057142857,-1
 2015/06/25,4711.76,4720.7,4483.55,4527.78,572797504,4399.4142857143,-1
 2015/06/26,4399.93,4456.9,4139.53,4192.87,565217856,4338.7485714286,-1
 2015/06/29,4289.77,4297.47,3875.05,4053.03,673786368,4243.9314285714,-1
 2015/06/30,4006.75,4279.97,3847.88,4277.22,709176640,4100.6128571429,-1
 2015/07/01,4214.15,4317.05,4043.37,4053.7,598769408,3993.2028571429,-1
 2015/07/02,4058.62,4080.39,3795.25,3912.77,586015616,3926.6671428571,-1
 2015/07/03,3793.71,3927.13,3629.56,3686.92,548163136,3848.69,-1
 2015/07/06,3975.21,3975.21,3653.04,3775.91,831139264,3767.5628571429,-1
 2015/07/07,3654.78,3750.57,3585.4,3727.12,698818688,3742.4342857143,1
 2015/07/08,3467.4,3599.25,3421.53,3507.19,680356928,3750.6657142857,1
 2015/07/09,3432.45,3748.48,3373.54,3709.33,656914624,3784.6042857143,1
 2015/07/10,3707.46,3959.22,3677.43,3877.8,586364224,3788.86,1
 2015/07/13,3918.99,4030.19,3858.64,3970.39,643489024,3802.5828571429,1
 2015/07/14,3958.37,4035.43,3855.56,3924.49,670558784,3866.8914285714,1
 2015/07/15,3874.97,3914.27,3741.25,3805.7,601301312,3907.2885714286,1
 2015/07/16,3758.5,3877.51,3688.44,3823.18,492256192,3927.27,1
 2015/07/17,3831.42,3994.48,3814.15,3957.35,481726272,3935.22,1
 2015/07/20,3948.42,4021.33,3927.12,3992.11,539106688,3963.71,-1
 2015/07/21,3939.9,4041.82,3912.8,4017.67,504288032,4001.5971428571,-1
 2015/07/22,3996.43,4042.34,3960.86,4026.04,520732224,3987.6514285714,-1
 2015/07/23,4022.27,4132.61,4019.04,4123.92,563585984,3945.6014285714,-1
 2015/07/24,4124.75,4184.45,4044.83,4070.91,627424832,3916.61,-1
 2015/07/27,3985.57,4051.16,3720.44,3725.56,556003264,3872.0528571429,-1
 2015/07/28,3573.14,3762.53,3537.36,3663,563330048,3820.2942857143,-1
 2015/07/29,3689.82,3792.07,3612.06,3789.17,434352096,3748.7214285714,-1
 2015/07/30,3773.79,3844.37,3685.96,3705.77,457943232,3703.8114285714,-1
 2015/07/31,3655.67,3729.51,3620.17,3663.73,350955744,3699.3842857143,1
 2015/08/03,3614.99,3648.94,3549.5,3622.91,363968736,3699.1757142857,1
 2015/08/04,3621.86,3757.03,3601.29,3756.54,362901664,3692.7514285714,1
 2015/08/05,3745.65,3782.35,3676.39,3694.57,366422976,3724.5585714286,1
 2015/08/06,3625.5,3710.57,3614.74,3661.54,274074656,3762.2985714286,1
 2015/08/07,3692.61,3756.74,3686.3,3744.2,340757184,3799.9285714286,1
 2015/08/10,3786.03,3943.62,3775.85,3928.42,497304320,3828.2171428571,1
 2015/08/11,3928.81,3970.34,3891.18,3927.91,538923456,3866.8971428571,-1
 2015/08/12,3881.23,3937.77,3871.14,3886.32,442688288,3914.3442857143,-1
 2015/08/13,3869.91,3955.79,3838.16,3954.56,430073312,3914.91,-1
 2015/08/14,3976.41,4000.68,3939.83,3965.33,467988224,3895.7228571429,-1
 2015/08/17,3947.84,3994.54,3907.4,3993.67,460432064,3858.0628571429,-1
 2015/08/18,3999.13,4006.34,3743.39,3748.16,543770816,3803.98,-1
 2015/08/19,3646.8,3811.43,3558.38,3794.11,475396224,3697.6014285714,-1
 2015/08/20,3754.57,3788.01,3663.61,3664.29,390063072,3554.6928571429,-1
